# Class red_S0 blue_S0 green_S0 nir_wide_S0 nir_S0 swir_1_S0 swir_2_S0 red_edge_1_S0 red_edge_2_S0 red_edge_3_S0 EVI_S0 edev_S0 sdev_S0 bcdev_S0 NDVI_S0 LAI_S0 MNDWI_S0 evi_10_S0 evi_50_S0 evi_90_S0 evi_range_S0 evi_std_S0 rainclim_min_S0 rainclim_mean_S0 rainclim_max_S0 rainclim_range_S0 rainclim_std_S0 f_mean_n1_S0 f_mean_n2_S0 f_mean_n3_S0 f_std_n1_S0 f_std_n2_S0 f_std_n3_S0 f_median_n1_S0 f_median_n2_S0 f_median_n3_S0 abs_change_S0 mean_change_S0 median_change_S0 discordance_S0 complexity_S0 central_diff_S0 slope mrvbf mrrtf
0.000000 0.137907 0.059983 0.085882 0.217610 0.235801 0.330398 0.245916 0.171347 0.193319 0.211710 0.144525 2.205836 5.819973 2.458448 0.256742 0.404891 -0.585881 0.122740 0.140074 0.367945 0.252299 0.115747 3.135380 29.141565 122.308121 119.172737 34.415710 2.002479 0.812236 0.348323 1.369967 0.240806 0.127799 1.737180 0.759252 0.349910 0.032086 0.003649 0.000000 -0.008455 23.898468 0.001132 33.434170 0.000000 0.000000
0.000000 0.118142 0.095841 0.132016 0.356951 0.375233 0.290976 0.192585 0.181034 0.312819 0.350825 0.465844 1.265412 3.958602 2.102734 0.518266 1.567422 -0.377933 0.186085 0.492467 0.726363 0.529235 0.221739 9.790492 42.059917 73.587959 63.797466 20.331558 3.883042 1.103339 0.602322 2.392932 0.583493 0.229172 3.209230 1.131245 0.581625 0.059947 0.004004 0.000000 -0.001325 15.491806 -0.001107 119.100243 0.000000 0.000000
0.000000 0.077857 0.053025 0.062551 0.143084 0.156714 0.211352 0.152261 0.099443 0.120563 0.135230 0.160780 1.902954 4.055128 1.815356 0.336180 0.463702 -0.543225 0.121122 0.149179 0.575041 0.458899 0.194687 0.786315 53.254787 132.231537 131.445221 54.675011 3.177724 0.672080 0.771997 2.457530 0.276494 0.271713 1.920248 0.723859 0.773340 0.026246 -0.007449 0.000000 -0.016194 6.358976 -0.000000 29.017475 0.000000 0.000000
0.000000 0.245284 0.119321 0.171789 0.321335 0.343696 0.421483 0.329804 0.281031 0.294047 0.312712 0.125485 2.658114 7.354940 3.348273 0.164038 0.336004 -0.420694 0.098568 0.127636 0.227222 0.130045 0.052643 0.938459 28.274923 103.510330 102.571869 35.216450 0.826076 0.330201 0.186117 0.531180 0.142161 0.062805 0.581247 0.306504 0.209831 0.018765 0.000801 0.000000 -0.010065 24.998341 -0.000046 6.938384 2.000000 0.000000
1.000000 0.104799 0.071665 0.097137 0.240004 0.256747 0.364394 0.293515 0.143032 0.206312 0.230576 0.285894 2.155869 4.967970 2.736647 0.428770 0.916364 -0.579150 0.176424 0.284298 0.365828 0.181366 0.073444 22.110052 96.221413 190.657120 168.547073 44.834114 1.374756 0.557769 0.376882 0.542402 0.353536 0.174335 1.113187 0.507758 0.353744 0.028981 -0.000311 0.000000 -0.004338 27.425770 0.000000 6.623776 1.500000 0.000000
0.000000 0.047598 0.046181 0.056531 0.044142 0.047992 0.042905 0.036922 0.052769 0.046463 0.049461 0.002358 2.376461 4.475346 1.342452 0.009785 -0.109469 0.138463 -0.026578 0.000681 0.060093 0.082404 0.045343 61.620419 116.158531 204.727631 143.107208 47.867115 0.499532 0.541308 0.313054 0.195180 0.166742 0.070582 0.516367 0.484819 0.303599 0.013609 -0.000221 0.000000 -0.007885 43.343040 -0.000279 7.146876 3.500000 0.000000
0.000000 0.100236 0.053571 0.070792 0.175070 0.191977 0.239715 0.183566 0.125890 0.151364 0.169174 0.164755 2.007784 4.942658 2.186416 0.315552 0.478084 -0.544046 0.121685 0.143393 0.531835 0.409214 0.178366 0.042229 61.562237 153.156403 153.114182 63.067509 2.820498 1.036649 0.494623 2.555454 0.293177 0.227308 1.970048 0.952216 0.431046 0.037536 0.004291 0.000000 -0.005773 11.648050 -0.000000 13.149003 0.000000 0.000000
0.000000 0.068705 0.053529 0.080049 0.267495 0.297762 0.219858 0.135064 0.123545 0.234490 0.271060 0.434465 1.483272 4.316681 2.175765 0.624071 1.453896 -0.470079 0.150873 0.443121 0.596423 0.435788 0.203573 30.635498 101.805298 177.471100 146.835602 44.855316 3.366118 2.170103 1.405023 2.207704 0.570827 0.234022 2.410768 2.050742 1.415825 0.047569 0.001333 0.000000 -0.001626 24.800074 0.000188 1.873590 6.500000 2.500000
0.000000 0.183372 0.107240 0.137100 0.234228 0.253231 0.343676 0.265304 0.206637 0.216544 0.231179 0.113625 2.421000 7.075738 2.872933 0.161087 0.293094 -0.431479 0.086766 0.109135 0.405029 0.322667 0.151680 2.406703 34.438999 121.309036 118.902336 34.825188 2.964334 0.804283 0.717362 1.374320 0.352859 0.193211 3.197981 0.751342 0.742302 0.036109 0.001708 0.000000 -0.017061 17.318729 -0.001766 1.317616 6.000000 0.000000
1.000000 0.126210 0.070198 0.096849 0.232626 0.260488 0.322968 0.248103 0.161794 0.209462 0.232953 0.221940 1.946357 4.236442 2.457687 0.339145 0.684981 -0.539289 0.147024 0.217203 0.551261 0.404237 0.156877 0.222989 74.434822 154.425140 154.202148 57.280315 3.069117 0.621545 0.548453 2.298700 0.314267 0.182450 2.124752 0.709585 0.626541 0.034897 -0.000676 0.000000 -0.023936 12.090652 0.000092 1.492141 6.000000 3.000000
0.000000 0.073910 0.050063 0.075684 0.246947 0.252096 0.198798 0.131210 0.122456 0.208408 0.234227 0.340796 1.768421 4.368714 2.187614 0.561216 1.115001 -0.449146 0.192184 0.322941 0.521482 0.321036 0.128819 35.986088 92.003929 181.298126 145.312042 41.942055 2.449246 0.662426 0.504588 1.746732 0.172507 0.182472 1.459836 0.624459 0.504474 0.043210 0.003122 0.000000 -0.013897 21.986420 0.000257 11.733252 1.000000 0.000000
1.000000 0.147863 0.074066 0.103970 0.217112 0.226081 0.263780 0.207461 0.173387 0.195873 0.210195 0.124991 1.834424 4.664005 2.071805 0.208337 0.334216 -0.433919 0.088369 0.128480 0.393744 0.306906 0.147792 0.842751 100.040016 241.111130 240.268372 91.941879 2.729140 0.633599 0.215308 1.814255 0.478406 0.143372 2.361541 0.412124 0.127935 0.025487 0.000233 0.000000 -0.016092 7.179555 -0.000099 12.303316 0.000000 0.000000
0.000000 0.114907 0.077864 0.106623 0.282703 0.305455 0.273866 0.196240 0.163342 0.246950 0.277982 0.337097 1.799773 4.198194 2.483001 0.452698 1.101617 -0.446676 0.213850 0.328750 0.644275 0.443040 0.179522 0.061258 54.568298 147.774567 147.713303 47.019203 2.740794 1.049416 0.624404 2.313131 0.579722 0.276410 1.695330 0.877283 0.656570 0.043581 0.003746 0.000000 -0.010955 17.125469 0.000000 16.428835 0.000000 0.000000
0.000000 0.058909 0.045584 0.063863 0.232723 0.251686 0.191810 0.102533 0.099307 0.192820 0.225391 0.381533 1.913564 4.583614 2.314218 0.620738 1.262386 -0.504411 0.259861 0.361403 0.547333 0.292066 0.113115 1.227718 93.195160 251.839020 250.611298 98.216049 1.916054 0.922205 0.506375 1.377201 0.370935 0.177286 1.379215 0.821352 0.472773 0.028413 -0.000927 0.000000 -0.020719 20.488697 -0.001151 20.043356 0.000000 0.000000
0.000000 0.183917 0.104900 0.149695 0.290935 0.308024 0.349949 0.276290 0.220861 0.267357 0.287823 0.192612 2.441051 5.495355 3.170882 0.254020 0.578870 -0.405990 0.119914 0.194266 0.261295 0.149098 0.069929 7.308273 60.507736 139.718521 132.410248 41.175762 0.934602 0.432301 0.298350 0.906100 0.187713 0.203059 0.612192 0.397819 0.251926 0.023121 0.001637 0.000000 -0.000272 34.896564 0.000088 35.918442 0.000000 0.000000
0.000000 0.066655 0.054117 0.077265 0.262760 0.287466 0.223081 0.127802 0.118483 0.222798 0.254590 0.435425 2.147017 5.893854 2.713962 0.624062 1.457368 -0.483429 0.298852 0.432992 0.499307 0.199741 0.071490 29.558079 103.957909 220.610168 191.052094 58.019756 1.433916 0.490607 0.543712 0.309275 0.202491 0.249468 1.438387 0.420293 0.524024 0.015335 -0.002819 0.000000 0.003411 28.187933 0.000000 1.075475 7.000000 0.000000
0.000000 0.027541 0.027964 0.045284 0.301824 0.317565 0.120194 0.054518 0.076352 0.231854 0.290513 0.570253 2.280324 6.790049 2.788845 0.842432 1.945174 -0.452344 0.353454 0.567477 0.649524 0.299092 0.139457 21.017696 121.236946 348.118591 327.100891 90.113777 1.989665 1.458338 1.437833 1.231273 0.692482 0.296265 1.619238 1.653070 1.394561 0.073447 0.000141 0.000000 -0.004574 56.042603 -0.000246 13.736308 0.000000 0.000000
0.000000 0.085419 0.051184 0.068658 0.180862 0.194714 0.236835 0.160625 0.113913 0.149428 0.168969 0.204800 1.828304 3.219274 2.049668 0.384139 0.622965 -0.544243 0.103602 0.182355 0.512668 0.407822 0.167906 1.192665 71.552055 184.724518 183.531860 73.274979 2.722884 0.661252 0.254354 2.839022 0.217630 0.145692 1.352854 0.720380 0.214189 0.026781 0.001229 0.000000 -0.017543 6.388590 -0.000152 22.167995 0.000000 0.000000
1.000000 0.167050 0.094004 0.125894 0.283425 0.305367 0.371245 0.284115 0.196118 0.246924 0.273390 0.208953 1.595851 4.306761 2.291640 0.288334 0.637991 -0.491164 0.134556 0.205855 0.426724 0.284578 0.124968 0.912456 64.700783 176.211090 175.298630 70.051727 2.009768 0.999863 0.868831 1.780433 0.181406 0.211725 1.055858 0.980989 0.948076 0.038133 0.000158 0.000000 -0.021677 22.579056 -0.000000 7.003619 1.000000 1.000000
0.000000 0.272251 0.158065 0.213375 0.314167 0.337197 0.442317 0.441468 0.304898 0.312140 0.326418 0.088194 3.430466 8.238173 4.262227 0.103557 0.201087 -0.346729 0.074239 0.086560 0.123623 0.048509 0.027189 0.148866 9.115840 29.167896 29.019030 8.836437 0.392618 0.184568 0.131263 0.117273 0.112249 0.035879 0.376428 0.155654 0.127982 0.013068 0.000659 0.000000 0.004140 65.454636 -0.000165 5.024991 2.000000 0.000000
0.000000 0.064970 0.041275 0.059564 0.189090 0.207843 0.208603 0.137570 0.098139 0.159905 0.183970 0.272975 1.722052 3.639855 1.976158 0.519322 0.869623 -0.555595 0.102706 0.269353 0.616837 0.506224 0.184236 2.655958 136.456726 415.554688 412.898743 145.182297 5.245324 1.311381 1.318866 5.987985 0.536991 0.480820 2.453089 1.289223 1.205392 0.045581 -0.000336 0.000000 -0.008804 35.853363 0.000007 6.089124 1.000000 2.000000
0.000000 0.099454 0.051228 0.083022 0.266012 0.279312 0.256484 0.186641 0.137326 0.232265 0.261271 0.301582 2.260665 4.871431 2.799947 0.475196 0.973124 -0.504840 0.160227 0.317249 0.388548 0.221863 0.091313 14.988307 74.155647 124.641022 109.652718 38.159836 1.330852 0.347092 0.267435 1.333157 0.127005 0.109439 0.595405 0.309277 0.259193 0.018678 0.002983 0.000000 -0.024686 6.922901 0.000189 4.249183 1.000000 1.000000
1.000000 0.141095 0.085867 0.114360 0.243391 0.270582 0.375295 0.307826 0.183262 0.219467 0.240556 0.222487 1.907583 4.519078 2.528702 0.317955 0.686959 -0.538043 0.148733 0.199817 0.387600 0.234996 0.091112 0.081076 63.611832 149.771820 149.690750 53.554413 3.047219 0.922759 0.815064 2.134288 0.290395 0.252187 2.399727 1.004844 0.810739 0.018500 -0.002353 0.000000 0.012905 21.926617 0.000284 2.680824 7.000000 3.000000
0.000000 0.106611 0.077572 0.102776 0.047397 0.041323 0.027105 0.020596 0.101381 0.054317 0.057198 -0.148549 2.448937 4.312703 1.933659 -0.440142 -0.655450 0.583791 -0.216833 -0.153729 -0.046832 0.166410 0.081398 7.429684 110.129829 325.240021 317.810333 104.041473 2.259007 1.709522 1.075979 0.752270 0.419462 0.526433 1.899374 1.719434 0.873350 0.026285 -0.000360 0.000000 -0.263915 79.856949 -0.000000 0.000000 7.000000 0.000000
0.000000 0.079348 0.073144 0.093313 0.251953 0.282899 0.229860 0.147688 0.135103 0.226627 0.256357 0.419865 1.627276 4.853409 2.108274 0.561048 1.401070 -0.422539 0.172975 0.434930 0.507075 0.323433 0.252288 8.452038 100.445030 274.108765 265.656738 89.321564 2.466815 0.986800 1.244663 1.612939 0.279389 0.460046 1.515399 0.965647 1.142370 0.053931 -0.005229 0.000000 0.001721 44.414577 0.002950 1.993991 2.000000 2.000000
0.000000 0.070115 0.042938 0.063795 0.211706 0.235654 0.227915 0.152542 0.111609 0.179424 0.206312 0.311588 2.120102 4.452946 2.418234 0.541526 1.009324 -0.572228 0.191339 0.314775 0.446523 0.245746 0.097833 0.289359 87.849792 207.607422 207.318069 87.836929 1.881995 0.763877 0.236137 1.474379 0.251146 0.087472 1.157590 0.729811 0.220338 0.037105 0.001231 0.000000 0.030141 27.961605 -0.000955 0.833333 3.000000 3.000000
0.000000 0.114374 0.063110 0.084012 0.188533 0.210253 0.282453 0.214095 0.140778 0.166983 0.184215 0.170671 2.000609 5.427665 2.389652 0.295411 0.499488 -0.545818 0.099444 0.167946 0.416131 0.314435 0.129981 4.154280 53.387711 162.452286 158.298004 53.017174 2.063407 0.569013 0.647172 0.986906 0.205211 0.235219 1.652201 0.564565 0.585324 0.029717 0.005488 0.000000 -0.006657 18.053822 -0.000000 26.984175 0.000000 0.000000
0.000000 0.064871 0.047459 0.073413 0.214432 0.236329 0.190255 0.121657 0.107290 0.189991 0.216191 0.335043 1.223187 3.522301 1.550598 0.565104 1.094185 -0.443551 0.087867 0.333512 0.641383 0.551719 0.224279 9.211855 98.810425 200.060196 190.848343 68.094238 3.126632 0.580810 0.237178 4.005192 0.337035 0.109842 1.329953 0.444493 0.233713 0.021354 0.002355 0.000000 -0.014671 2.704515 0.000460 3.773077 6.000000 0.000000
1.000000 0.101627 0.061030 0.089678 0.251604 0.266715 0.293161 0.211118 0.143572 0.209130 0.235065 0.289427 2.004011 4.141472 2.563989 0.446401 0.929146 -0.531511 0.179772 0.291677 0.568409 0.388891 0.174880 13.310731 136.131241 364.844330 351.533600 121.254974 3.448263 0.500950 0.566585 1.592697 0.226376 0.309517 2.786290 0.464168 0.457228 0.044982 0.001044 0.000000 -0.001014 12.779947 -0.000087 3.191205 5.000000 1.000000
1.000000 0.101717 0.054903 0.083472 0.241747 0.263703 0.254527 0.177435 0.145765 0.212993 0.237860 0.282285 1.598495 3.521413 2.173921 0.445842 0.903308 -0.500410 0.143314 0.269792 0.543502 0.406435 0.159127 5.504721 152.813904 367.220642 361.715912 136.359970 2.374899 0.741019 0.542269 2.521595 0.285228 0.256480 1.245595 0.599549 0.401029 0.039583 -0.000283 0.000000 -0.011188 15.543915 0.000466 6.588078 1.000000 0.000000
0.000000 0.098376 0.071727 0.094691 0.233534 0.254846 0.254468 0.180330 0.138149 0.202178 0.228810 0.296469 2.014054 4.526559 2.433637 0.440390 0.954625 -0.456166 0.182556 0.285815 0.459140 0.273345 0.104877 5.040305 49.822601 106.605247 101.564941 37.631859 1.769770 0.919994 0.533078 0.959035 0.389571 0.384143 1.740266 0.930139 0.381506 0.036135 0.004100 0.000000 -0.008560 28.714409 -0.000000 6.660307 1.000000 0.000000
0.000000 0.056097 0.052355 0.074802 0.273815 0.291172 0.172808 0.093290 0.109638 0.229840 0.264575 0.475805 1.801316 4.999194 2.322649 0.677009 1.603463 -0.400695 0.150302 0.476949 0.649695 0.499392 0.398103 10.408989 70.722328 168.367508 157.958527 55.730362 6.272145 5.569102 3.546017 1.568785 0.638676 1.331766 5.805526 5.832466 3.234900 0.109320 0.002459 0.000000 0.079174 37.647274 0.000000 26.056423 0.000000 0.000000
0.000000 0.149085 0.092597 0.119773 0.208272 0.223453 0.253523 0.222686 0.174440 0.195016 0.208076 0.132303 2.325130 5.614673 2.603314 0.202543 0.360672 -0.360594 0.086138 0.123889 0.254633 0.170705 0.068042 0.000000 36.551529 96.199158 96.199158 37.440517 2.046413 0.564184 0.412019 1.612620 0.336764 0.185976 1.678966 0.569319 0.478213 0.014734 -0.000228 0.000000 -0.000055 22.044167 -0.000000 8.600989 0.500000 0.000000
1.000000 0.073151 0.050326 0.072970 0.224995 0.247017 0.221714 0.141641 0.117075 0.202383 0.226572 0.334911 1.899344 4.136255 2.304725 0.544449 1.093709 -0.503114 0.211250 0.342300 0.581813 0.370563 0.154293 0.711601 93.538292 181.513351 180.801758 65.796219 2.143719 0.629600 0.491830 1.359056 0.288469 0.164255 1.472745 0.584927 0.398799 0.035554 0.003400 0.000000 -0.003285 22.776388 -0.000000 6.683968 2.000000 0.000000
0.000000 0.125662 0.074483 0.099451 0.207415 0.222247 0.280386 0.219636 0.150980 0.181146 0.198738 0.173157 2.009777 5.121512 2.145901 0.281172 0.508480 -0.484562 0.135751 0.166259 0.524726 0.388975 0.152396 0.016125 89.784271 267.987701 267.971588 101.158661 2.656866 0.783556 0.408994 2.757826 0.480810 0.190406 1.627375 0.600802 0.484810 0.022549 0.000527 0.000000 -0.006760 7.323605 -0.000091 5.921946 2.000000 0.000000
0.000000 0.133239 0.070886 0.092899 0.224348 0.239822 0.302721 0.232868 0.165603 0.196062 0.216362 0.175748 1.959297 4.842522 2.407104 0.285175 0.517856 -0.534570 0.128868 0.169752 0.507964 0.381888 0.154710 5.644476 38.037243 139.368469 133.723999 39.366718 2.869847 0.407473 0.541589 1.913795 0.137435 0.096246 2.309897 0.400824 0.544610 0.027119 0.003237 0.000000 0.006961 8.297009 -0.000800 4.579696 4.000000 1.000000
1.000000 0.089998 0.049381 0.072222 0.154871 0.165773 0.151001 0.122572 0.116211 0.143152 0.155036 0.140701 2.189762 4.685155 2.155911 0.294933 0.391056 -0.352908 0.088788 0.130664 0.310962 0.221158 0.091999 0.533750 86.132050 359.577087 359.043335 121.921280 1.650065 0.392879 0.166147 1.050737 0.189014 0.105784 1.077552 0.317002 0.156094 0.023267 -0.000503 0.000000 -0.011683 12.166288 0.000007 1.946179 5.000000 0.000000
0.000000 0.073391 0.050417 0.071580 0.239139 0.265176 0.244731 0.153999 0.123396 0.203801 0.232559 0.356375 1.972520 4.778376 2.385156 0.562613 1.171364 -0.547400 0.243746 0.356832 0.502038 0.253287 0.107454 0.490437 87.537392 230.203094 229.712662 88.420258 4.250402 1.816383 1.032329 2.644603 0.756659 0.340915 4.397809 2.136737 1.127073 0.041583 -0.003322 0.000000 -0.005576 44.439190 0.000000 14.912868 0.000000 0.000000
1.000000 0.098417 0.057487 0.084668 0.230653 0.248278 0.276950 0.209338 0.137819 0.204449 0.229184 0.264508 1.530716 3.578410 2.032341 0.428648 0.838992 -0.534813 0.109895 0.256667 0.519608 0.412356 0.179692 23.366194 115.227783 182.842529 159.476334 52.966518 3.604816 1.210884 0.734969 1.731821 0.357897 0.337140 3.647429 1.104256 0.801667 0.050371 0.002964 0.000000 -0.047415 20.046215 0.000055 5.498316 1.000000 1.000000
0.000000 0.218959 0.132625 0.180550 0.288650 0.302920 0.362303 0.302099 0.257839 0.274750 0.288521 0.135714 2.597390 6.485631 3.268956 0.167774 0.373012 -0.339760 0.095268 0.125575 0.218076 0.122808 0.054421 0.000000 46.137711 138.988678 138.988678 46.127872 0.892099 0.300023 0.276371 0.490025 0.113127 0.092331 0.796514 0.293993 0.233059 0.021063 0.000811 0.000000 0.023546 33.544544 0.000482 18.866482 0.000000 0.000000
0.000000 0.068078 0.052525 0.071065 0.233096 0.251344 0.219011 0.133624 0.113923 0.194407 0.222585 0.365595 1.855624 4.386852 2.285783 0.574918 1.204722 -0.508961 0.203787 0.349327 0.470708 0.279741 0.104503 2.045250 96.988243 261.710480 259.665222 102.864922 1.591929 0.822430 0.401076 1.168755 0.206796 0.174804 1.315472 0.792970 0.407938 0.031346 -0.000616 0.000000 -0.002287 27.712494 0.000000 4.153964 1.000000 4.000000
1.000000 0.128390 0.073335 0.098648 0.188444 0.207059 0.266716 0.211569 0.151744 0.170797 0.185228 0.138093 2.042404 4.907768 2.289705 0.235773 0.381620 -0.463164 0.099757 0.124666 0.297177 0.197420 0.092895 8.003630 91.558472 316.216217 308.212585 101.216415 1.748871 0.391418 0.244336 1.284678 0.147165 0.113693 1.259993 0.410800 0.225506 0.031014 0.000154 0.000000 -0.006919 22.005514 -0.000100 1.666667 3.000000 0.000000
1.000000 0.047878 0.048209 0.089394 0.382437 0.411458 0.210162 0.097783 0.141696 0.333151 0.382162 0.681031 2.146778 7.384280 2.908447 0.789988 2.345970 -0.397931 0.468422 0.661559 0.771480 0.297715 0.154124 29.075920 109.690826 212.768204 183.692291 50.511131 2.869906 1.518991 0.924475 0.602663 0.496587 0.409674 2.890080 1.511748 0.809861 0.059424 0.000497 0.000000 -0.001591 48.323921 0.002056 8.000013 0.000000 1.000000
0.000000 0.103771 0.048755 0.077103 0.226465 0.244474 0.218787 0.177934 0.141351 0.207038 0.230089 0.233906 2.039138 4.087675 2.481723 0.405117 0.728272 -0.470884 0.120638 0.243262 0.388283 0.258011 0.202131 20.393379 60.762161 99.593315 79.199936 27.355661 3.761122 3.041610 2.202419 1.742491 0.658398 0.478990 3.444445 3.056667 1.900957 0.066187 0.002753 0.000000 0.057676 39.859852 0.000406 2.062395 2.000000 2.500000
0.000000 0.064032 0.044388 0.065346 0.236897 0.261118 0.227909 0.135034 0.115697 0.200239 0.228232 0.347178 2.114636 5.364878 2.423150 0.586866 1.138090 -0.547312 0.274212 0.341333 0.486427 0.212216 0.084261 0.022200 63.808643 163.422882 163.400681 64.604454 1.123397 0.635717 0.418581 1.082572 0.240900 0.152486 0.760668 0.581309 0.440067 0.035636 0.001118 0.000000 0.017753 45.092583 -0.000900 3.041901 2.000000 4.000000
0.000000 0.169470 0.088763 0.129632 0.244400 0.250299 0.280419 0.236601 0.195353 0.218420 0.232901 0.131760 2.873500 6.336049 3.284899 0.193594 0.358706 -0.364165 0.096279 0.130957 0.271268 0.175978 0.076959 7.263499 72.820084 236.562042 229.298538 76.446709 1.529100 0.470989 0.148027 0.999381 0.277588 0.064217 1.079133 0.528894 0.107856 0.019156 0.000208 0.000000 0.003668 16.215656 0.000015 24.818644 0.000000 0.000000
0.000000 0.093111 0.070208 0.091794 0.268155 0.290324 0.258497 0.167291 0.141481 0.228790 0.262159 0.369464 1.649978 4.047256 2.247801 0.516636 1.218719 -0.475824 0.214357 0.385130 0.557910 0.336640 0.148699 1.762577 77.028809 152.848755 151.086182 50.472557 2.033238 0.556680 0.388617 1.249601 0.205838 0.155926 1.719664 0.501901 0.394583 0.036243 0.002673 0.000000 0.000759 46.563736 0.004193 13.947087 0.000000 0.000000
0.000000 0.089103 0.066024 0.091310 0.287060 0.319418 0.296300 0.189836 0.140553 0.245096 0.281972 0.422959 1.659152 4.486489 2.266430 0.560338 1.412266 -0.529370 0.268861 0.426065 0.560050 0.300484 0.118908 11.004198 68.901001 166.072678 155.068481 48.176655 2.139006 0.889409 0.466961 1.022657 0.368102 0.141083 2.036283 0.852495 0.427062 0.038038 -0.001900 0.000000 -0.001176 26.611835 -0.000282 3.581351 2.500000 1.000000
0.000000 0.148063 0.093429 0.120372 0.246663 0.266168 0.364304 0.297513 0.179396 0.217213 0.239021 0.194400 2.024888 4.886991 2.660661 0.275625 0.585338 -0.494460 0.135328 0.208014 0.372407 0.220395 0.088058 0.032948 57.940556 141.872894 141.839951 56.311188 1.448113 0.404454 0.367604 1.206226 0.162423 0.124649 1.070263 0.384255 0.332188 0.035609 0.000656 0.000000 -0.005911 29.516785 -0.000296 1.590503 5.000000 2.500000
